"","female","cg","sc","hsg","mw","so","we","ne","exp1","exp2","exp3","wage"
"1705684",1,1,0,0,0,0,1,0,3,0.09,0.027,9.975
"1705722",0,0,1,0,0,0,1,0,9,0.81,0.729,10.6875
"1705725",0,0,0,1,0,0,1,0,31,9.61,29.791,14.82
"1705747",1,0,0,1,0,0,1,0,6,0.36,0.216,11.04375
"1705752",1,0,0,1,0,0,1,0,9,0.81,0.729,6.85096153846154
"1705755",0,1,0,0,0,0,1,0,17,2.89,4.913,26.71910625
"1705757",1,0,1,0,0,0,1,0,20.5,4.2025,8.615125,15.6201923076923
"1705780",1,0,1,0,0,0,1,0,21.5,4.6225,9.938375,42.0375
"1705790",1,1,0,0,0,0,1,0,7,0.49,0.343,12.6490125
"1705831",1,1,0,0,0,0,1,0,8,0.64,0.512,19.59375
"1705835",1,1,0,0,0,0,1,0,28,7.84,21.952,25.9090909090909
"1705893",0,0,1,0,0,0,1,0,15.5,2.4025,3.723875,10.8970588235294
"1705955",0,0,1,0,0,0,1,0,14.5,2.1025,3.048625,14.25
"1705957",0,1,0,0,0,0,1,0,6,0.36,0.216,13.359375
"1705960",1,1,0,0,0,0,1,0,11,1.21,1.331,12.1125
"1705961",0,1,0,0,0,0,1,0,15,2.25,3.375,20.7554347826087
"1705999",1,0,0,1,0,0,1,0,9,0.81,0.729,10.6875
"1706005",0,1,0,0,0,0,1,0,23,5.29,12.167,32.775
"1706013",1,1,0,0,0,0,1,0,26,6.76,17.576,15.0272727272727
"1706019",0,1,0,0,0,0,1,0,2,0.04,0.008,23.1081081081081
"1706025",0,0,1,0,0,0,1,0,4,0.16,0.064,8.90625
"1706041",1,1,0,0,0,0,1,0,28,7.84,21.952,9.975
"1706065",1,0,1,0,0,0,1,0,7.5,0.5625,0.421875,6.76875
"1706080",0,0,1,0,0,0,1,0,14,1.96,2.744,28.5
"1706086",1,0,1,0,0,0,1,0,12.5,1.5625,1.953125,15.2441860465116
"1706090",1,0,1,0,0,0,1,0,13.5,1.8225,2.460375,8.90625
"1706091",0,1,0,0,0,0,1,0,19,3.61,6.859,25.65
"1706108",1,0,1,0,0,0,1,0,28.5,8.1225,23.149125,22.971
"1706113",0,1,0,0,0,0,1,0,12,1.44,1.728,8.90625
"1706126",0,0,1,0,0,0,1,0,4,0.16,0.064,11.6375
"1706128",1,1,0,0,0,0,1,0,4,0.16,0.064,16.3227272727273
"1706136",1,0,1,0,0,0,1,0,28.5,8.1225,23.149125,10.1785714285714
"1706138",1,1,0,0,0,0,1,0,9,0.81,0.729,9.2625
"1706141",0,0,0,1,0,0,1,0,6,0.36,0.216,18.16875
"1706143",0,0,0,1,0,0,1,0,11,1.21,1.331,21.375
"1706153",0,0,0,1,0,0,1,0,13,1.69,2.197,8.9069625
"1706157",0,1,0,0,0,0,1,0,8,0.64,0.512,14.8833333333333
"1706158",1,1,0,0,0,0,1,0,9,0.81,0.729,12.6666666666667
"1706162",1,0,1,0,0,0,1,0,22.5,5.0625,11.390625,10.6875
"1706167",0,1,0,0,0,0,1,0,25,6.25,15.625,46.3125
"1706174",1,1,0,0,0,0,1,0,2,0.04,0.008,16.03125
"1706175",0,1,0,0,0,0,1,0,4,0.16,0.064,14.25
"1706176",0,0,1,0,0,0,1,0,4.5,0.2025,0.091125,11.75625
"1706185",1,1,0,0,0,0,1,0,5,0.25,0.125,19.59375
"1706195",1,1,0,0,0,0,1,0,24,5.76,13.824,15.675
"1706196",1,0,0,1,0,0,1,0,6,0.36,0.216,8.55
"1706216",1,1,0,0,0,0,1,0,16,2.56,4.096,21.5785714285714
"1706222",0,1,0,0,0,0,1,0,7,0.49,0.343,16.2857142857143
"1706248",1,0,0,1,0,0,1,0,10,1,1,3.5625
"1706249",0,1,0,0,0,0,1,0,26,6.76,17.576,24.9375
"1706253",1,0,0,1,0,0,1,0,9,0.81,0.729,4.275
"1706257",0,0,0,1,0,0,1,0,35,12.25,42.875,26.71875
"1706302",0,0,0,1,0,0,1,0,13,1.69,2.197,6.57692307692308
"1706304",0,1,0,0,0,0,1,0,5,0.25,0.125,21.375
"1706307",0,1,0,0,0,0,1,0,5,0.25,0.125,14.5738636363636
"1706308",1,0,0,1,0,0,1,0,7,0.49,0.343,12.1125
"1706315",1,0,0,1,0,0,1,0,13,1.69,2.197,4.47857142857143
"1706318",0,0,1,0,0,0,1,0,24.5,6.0025,14.706125,3.01591071428571
"1706324",0,0,1,0,0,0,1,0,8,0.64,0.512,12.0576923076923
"1706325",0,0,0,1,0,0,1,0,7,0.49,0.343,10.125
"1706331",0,0,0,1,0,0,1,0,28,7.84,21.952,5.34375
"1706340",0,1,0,0,0,0,1,0,10,1,1,10.545
"1706347",1,1,0,0,0,0,1,0,2,0.04,0.008,11.4
"1706358",0,0,1,0,0,0,1,0,29.5,8.7025,25.672375,19.59375
"1706373",0,0,1,0,0,0,1,0,13.5,1.8225,2.460375,11.97
"1706378",0,0,0,1,0,0,1,0,9,0.81,0.729,12.825
"1706430",0,1,0,0,0,0,1,0,4,0.16,0.064,21.375
"1706479",0,0,1,0,0,0,1,0,10.5,1.1025,1.157625,17.8125
"1706505",0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,12.6666666666667
"1706537",0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,8.55
"1706598",1,1,0,0,0,0,1,0,3,0.09,0.027,10.75875
"1706658",0,0,0,1,0,0,1,0,32,10.24,32.768,11.578125
"1706695",0,1,0,0,0,0,1,0,5,0.25,0.125,11.75625
"1706707",1,1,0,0,0,0,1,0,21,4.41,9.261,6.57692307692308
"1706717",0,0,0,1,0,0,1,0,31,9.61,29.791,17.8125
"1706733",0,0,1,0,0,0,1,0,11.5,1.3225,1.520875,13.89375
"1706739",0,0,1,0,0,0,1,0,14.5,2.1025,3.048625,17.8125
"1706769",0,0,1,0,0,0,1,0,13,1.69,2.197,14.9625
"1706779",0,0,1,0,0,0,1,0,14,1.96,2.744,14.25
"1706801",0,0,0,1,0,0,1,0,15,2.25,3.375,8.55
"1706867",1,0,1,0,0,0,1,0,33.5,11.2225,37.595375,11.4
"1706869",1,0,0,1,0,0,1,0,6,0.36,0.216,17.8125
"1706877",0,0,0,1,0,0,1,0,18,3.24,5.832,5.34375
"1706882",0,0,0,1,0,0,1,0,10,1,1,10.6875
"1706883",0,0,1,0,0,0,1,0,4,0.16,0.064,10.6875
"1706896",0,0,1,0,0,0,1,0,21.5,4.6225,9.938375,17.1
"1706900",0,0,1,0,0,0,1,0,15.5,2.4025,3.723875,19.59375
"1706912",1,0,0,1,0,0,1,0,14,1.96,2.744,7.32857142857143
"1706925",1,1,0,0,0,0,1,0,4,0.16,0.064,12.0333333333333
"1706945",1,0,0,1,0,0,1,0,17,2.89,4.913,18.88125
"1706948",1,0,0,1,0,0,1,0,21,4.41,9.261,18.16875
"1706949",1,0,0,1,0,0,1,0,21,4.41,9.261,18.16875
"1706952",0,0,1,0,0,0,1,0,13.5,1.8225,2.460375,20.30625
"1706953",0,0,0,1,0,0,1,0,7,0.49,0.343,9.61875
"1706974",0,0,0,1,0,0,1,0,7,0.49,0.343,13.8115384615385
"1706984",0,1,0,0,0,0,1,0,13,1.69,2.197,18.126
"1706990",0,0,0,1,0,0,1,0,18,3.24,5.832,4.14545454545455
"1707034",0,0,1,0,0,0,1,0,4,0.16,0.064,4.5125
"1707036",1,1,0,0,0,0,1,0,6,0.36,0.216,14.9625
"1707037",0,0,0,1,0,0,1,0,7,0.49,0.343,37.40625
"1707043",0,0,1,0,0,0,1,0,9.5,0.9025,0.857375,9.975
"1707044",0,1,0,0,0,0,1,0,3,0.09,0.027,8.90625
"1707046",1,0,0,1,0,0,1,0,20,4,8,7.125
"1707062",0,1,0,0,0,0,1,0,27,7.29,19.683,9.5
"1707076",0,0,0,1,0,0,1,0,31,9.61,29.791,9.5
"1707093",1,0,1,0,0,0,1,0,13.5,1.8225,2.460375,17.7333333333333
"1707240",1,1,0,0,0,0,1,0,10,1,1,13.6166666666667
"1707242",1,0,0,1,0,0,1,0,8,0.64,0.512,11.75625
"1707245",0,1,0,0,0,0,1,0,5,0.25,0.125,26.3625
"1707265",1,1,0,0,0,0,1,0,3,0.09,0.027,8.9775
"1707266",0,0,1,0,0,0,1,0,9.5,0.9025,0.857375,7.6
"1707269",0,1,0,0,0,0,1,0,2,0.04,0.008,13.89375
"1707286",0,1,0,0,0,0,1,0,16,2.56,4.096,19.95
"1707295",1,1,0,0,0,0,1,0,12,1.44,1.728,8.625
"1707304",0,0,0,1,0,0,1,0,26,6.76,17.576,11.4
"1707306",0,0,1,0,0,0,1,0,9,0.81,0.729,10.6875
"1707315",1,1,0,0,0,0,1,0,18,3.24,5.832,18.16875
"1707319",1,0,0,1,0,0,1,0,8,0.64,0.512,7.8375
"1707320",0,0,0,1,0,0,1,0,11,1.21,1.331,8.90625
"1707332",1,0,1,0,0,0,1,0,5,0.25,0.125,8.90625
"1707336",1,0,1,0,0,0,1,0,5.5,0.3025,0.166375,12.46875
"1707346",0,0,0,1,0,0,1,0,26,6.76,17.576,7.8375
"1707362",1,0,1,0,0,0,1,0,6.5,0.4225,0.274625,8.90625
"1707364",0,1,0,0,0,0,1,0,8,0.64,0.512,8.90625
"1707389",0,0,0,1,0,0,1,0,20,4,8,15.4375
"1707394",0,0,1,0,0,0,1,0,33,10.89,35.937,4.275
"1707397",1,0,1,0,0,0,1,0,13.5,1.8225,2.460375,19.59375
"1707401",0,1,0,0,0,0,1,0,5,0.25,0.125,9.975
"1707422",1,0,0,1,0,0,1,0,11,1.21,1.331,8.55
"1707443",1,0,1,0,0,0,1,0,17.5,3.0625,5.359375,12.6666666666667
"1707452",1,0,0,1,0,0,1,0,8,0.64,0.512,9.08088235294118
"1707465",1,1,0,0,0,0,1,0,6,0.36,0.216,8.835
"1707473",0,1,0,0,0,0,1,0,18,3.24,5.832,23.75
"1707475",1,0,1,0,0,0,1,0,25.5,6.5025,16.581375,23.75
"1707495",1,0,1,0,0,0,1,0,5.5,0.3025,0.166375,9.61875
"1707499",1,0,1,0,0,0,1,0,7.5,0.5625,0.421875,10.7445
"1707518",0,0,0,1,0,0,1,0,11,1.21,1.331,11.4
"1707536",1,0,0,1,0,0,1,0,22,4.84,10.648,11.04375
"1707576",1,1,0,0,0,0,1,0,2,0.04,0.008,13.8541666666667
"1707592",0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,10.6875
"1707612",1,0,1,0,0,0,1,0,13,1.69,2.197,27.7083333333333
"1707616",0,0,0,1,0,0,1,0,25,6.25,15.625,9.2625
"1707620",0,1,0,0,0,0,1,0,2,0.04,0.008,16.03125
"1707642",0,0,1,0,0,0,1,0,6,0.36,0.216,3.66428571428571
"1707643",0,1,0,0,0,0,1,0,4,0.16,0.064,12.6666666666667
"1707646",0,1,0,0,0,0,1,0,6,0.36,0.216,42.75
"1707648",0,1,0,0,0,0,1,0,29,8.41,24.389,15.96
"1707656",1,0,1,0,0,0,1,0,10.5,1.1025,1.157625,14.25
"1707669",0,1,0,0,0,0,1,0,12,1.44,1.728,38
"1707676",1,1,0,0,0,0,1,0,13,1.69,2.197,18.525
"1707695",0,0,1,0,0,0,1,0,6.5,0.4225,0.274625,8.14285714285714
"1707697",0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,24.9375
"1707698",1,0,1,0,0,0,1,0,4,0.16,0.064,5.20673076923077
"1707704",0,0,1,0,0,0,1,0,4.5,0.2025,0.091125,5.34375
"1707706",0,0,1,0,0,0,1,0,12.5,1.5625,1.953125,13.775
"1707708",0,0,1,0,0,0,1,0,12.5,1.5625,1.953125,17.1
"1707776",1,0,1,0,0,0,1,0,25,6.25,15.625,6.46730769230769
"1707783",0,0,0,1,0,0,1,0,25,6.25,15.625,16.03125
"1707792",1,0,1,0,0,0,1,0,5.5,0.3025,0.166375,20.3775
"1707807",1,0,1,0,0,0,1,0,26,6.76,17.576,9.27906976744186
"1707859",0,0,0,1,0,0,1,0,8,0.64,0.512,10.374
"1707866",1,1,0,0,0,0,1,0,30,9,27,19.95
"1707900",0,1,0,0,0,0,1,0,24,5.76,13.824,19.59375
"1707935",0,0,1,0,0,0,1,0,21.5,4.6225,9.938375,35.625
"1707944",1,0,1,0,0,0,1,0,21.5,4.6225,9.938375,0.5625
"1707956",0,0,1,0,0,0,1,0,26,6.76,17.576,3.8
"1707957",0,1,0,0,0,0,1,0,21,4.41,9.261,15.675
"1707997",0,0,0,1,0,0,1,0,6,0.36,0.216,14.25
"1707998",0,0,0,1,0,0,1,0,6,0.36,0.216,13.5375
"1707999",0,0,0,1,0,0,1,0,6,0.36,0.216,13.5375
"1708043",0,0,1,0,0,0,1,0,8.5,0.7225,0.614125,6.6796875
"1708047",0,0,0,1,0,0,1,0,6,0.36,0.216,8.47875
"1708057",0,1,0,0,0,0,1,0,2,0.04,0.008,16.6725
"1708080",0,0,1,0,0,0,1,0,23,5.29,12.167,17.8125
"1708087",1,0,1,0,0,0,1,0,27,7.29,19.683,18.525
"1708098",1,0,1,0,0,0,1,0,12,1.44,1.728,18.525
"1708117",1,1,0,0,0,0,1,0,4,0.16,0.064,12.1125
"1708121",1,0,0,1,0,0,1,0,18,3.24,5.832,9.61875
"1708122",1,1,0,0,0,0,1,0,15,2.25,3.375,14.25
"1708129",0,0,0,1,0,0,1,0,8,0.64,0.512,13.5375
"1708130",1,0,0,1,0,0,1,0,7,0.49,0.343,10.6875
"1708141",0,0,1,0,0,0,1,0,10.5,1.1025,1.157625,32.775
"1708151",1,1,0,0,0,0,1,0,2,0.04,0.008,15.8333333333333
"1708178",1,1,0,0,0,0,1,0,2,0.04,0.008,28.5
"1708179",0,0,1,0,0,0,1,0,6.5,0.4225,0.274625,11.4
"1708180",0,0,1,0,0,0,1,0,29,8.41,24.389,18.525
"1708190",1,1,0,0,0,0,1,0,4,0.16,0.064,14.25
"1708191",1,1,0,0,0,0,1,0,21,4.41,9.261,16.03125
"1708196",1,1,0,0,0,0,1,0,2,0.04,0.008,9.61875
"1708207",1,1,0,0,0,0,1,0,8,0.64,0.512,22.1666666666667
"1708209",1,0,1,0,0,0,1,0,10.5,1.1025,1.157625,11.856
"1708217",1,1,0,0,0,0,1,0,12,1.44,1.728,14.25
"1708218",1,1,0,0,0,0,1,0,2,0.04,0.008,12.825
"1708228",1,0,1,0,0,0,1,0,33.5,11.2225,37.595375,22.44375
"1708252",1,1,0,0,0,0,1,0,2,0.04,0.008,13.125
"1708264",0,1,0,0,0,0,1,0,11,1.21,1.331,32.0625
"1708307",0,0,1,0,0,0,1,0,26,6.76,17.576,7.125
"1708335",1,1,0,0,0,0,1,0,24,5.76,13.824,50.6666666666667
"1708356",0,0,0,1,0,0,1,0,33,10.89,35.937,10.33125
"1708394",1,0,1,0,0,0,1,0,16.5,2.7225,4.492125,12.825
"1708401",1,0,1,0,0,0,1,0,14.5,2.1025,3.048625,12.9952875
"1708414",0,0,1,0,0,0,1,0,33,10.89,35.937,14.5666666666667
"1708426",0,1,0,0,0,0,1,0,2,0.04,0.008,44.175
"1708437",0,1,0,0,0,0,1,0,21,4.41,9.261,10.6875
"1708445",0,0,0,1,0,0,1,0,9,0.81,0.729,18.525
"1708466",0,0,1,0,0,0,1,0,11,1.21,1.331,17.3750581395349
"1708487",1,0,1,0,0,0,1,0,30,9,27,16.3875
"1708499",0,0,0,1,0,0,1,0,7,0.49,0.343,16.03125
"1708525",1,0,1,0,0,0,1,0,6.5,0.4225,0.274625,7.125
"1708550",1,1,0,0,0,0,1,0,25,6.25,15.625,8.0655
"1708563",0,1,0,0,0,0,1,0,5,0.25,0.125,5.7
"1708593",1,0,1,0,0,0,1,0,4,0.16,0.064,9.61875
"1708605",0,0,0,1,0,0,1,0,6,0.36,0.216,4.275
"1708618",1,0,0,1,0,0,1,0,27,7.29,19.683,8.90625
"1708621",1,0,1,0,0,0,1,0,28.5,8.1225,23.149125,7.2675
"1708622",1,1,0,0,0,0,1,0,25,6.25,15.625,18.525
"1708627",0,0,0,1,0,0,1,0,19,3.61,6.859,9.61875
"1708628",1,0,0,1,0,0,1,0,20,4,8,11.4
"1708631",1,0,1,0,0,0,1,0,8.5,0.7225,0.614125,3.5632125
"1708632",0,0,0,1,0,0,1,0,16,2.56,4.096,8.90625
"1708647",0,0,0,1,0,0,1,0,22,4.84,10.648,8.55
"1708668",1,0,0,1,0,0,1,0,8,0.64,0.512,3.20625
"1708681",0,0,0,1,0,0,1,0,6,0.36,0.216,11.04375
"1708712",0,0,0,1,0,0,1,0,25,6.25,15.625,16.815
"1708713",1,1,0,0,0,0,1,0,21,4.41,9.261,12.46875
"1708714",0,0,0,1,0,0,1,0,8,0.64,0.512,8.55
"1708729",1,0,1,0,0,0,1,0,20.5,4.2025,8.615125,16.53057
"1708731",0,0,0,1,0,0,1,0,13,1.69,2.197,8.19375
"1708740",1,0,1,0,0,0,1,0,16.5,2.7225,4.492125,13.8225
"1708758",0,0,0,1,0,0,1,0,25,6.25,15.625,9.5
"1708795",0,0,1,0,0,0,1,0,10.5,1.1025,1.157625,7.91666666666667
"1708801",1,1,0,0,0,0,1,0,24,5.76,13.824,12.825
"1708812",1,0,1,0,0,0,1,0,18,3.24,5.832,15.675
"1708834",0,0,1,0,0,0,1,0,29,8.41,24.389,7.31756756756757
"1708864",0,0,1,0,0,0,1,0,8,0.64,0.512,10.1333333333333
"1708908",0,0,1,0,0,0,1,0,9.5,0.9025,0.857375,9.13461538461538
"1708947",0,0,1,0,0,0,1,0,27,7.29,19.683,10.390625
"1708980",0,0,0,1,0,0,1,0,24,5.76,13.824,26.71875
"1708982",1,1,0,0,0,0,1,0,3,0.09,0.027,13.46625
"1708986",0,0,0,1,0,0,1,0,13,1.69,2.197,10.1333333333333
"1708987",1,0,1,0,0,0,1,0,13,1.69,2.197,10.5
"1708993",1,0,1,0,0,0,1,0,22,4.84,10.648,16.245
"1708998",1,0,1,0,0,0,1,0,10,1,1,10.83
"1709010",0,0,0,1,0,0,1,0,22,4.84,10.648,18.525
"1709022",1,1,0,0,0,0,1,0,7,0.49,0.343,8.90625
"1709023",0,0,1,0,0,0,1,0,8,0.64,0.512,5.34375
"1709024",0,1,0,0,0,0,1,0,14,1.96,2.744,22.3566666666667
"1709051",1,1,0,0,0,0,1,0,12,1.44,1.728,14.25
"1709057",0,0,0,1,0,0,1,0,12,1.44,1.728,6.57692307692308
"1709058",0,0,1,0,0,0,1,0,15.5,2.4025,3.723875,11.4
"1709090",0,1,0,0,0,0,1,0,26,6.76,17.576,21.9857142857143
"1709099",1,0,1,0,0,0,1,0,19.5,3.8025,7.414875,13.4727272727273
"1709104",0,0,0,1,0,0,1,0,6,0.36,0.216,61.9875
"1709118",0,0,0,1,0,0,1,0,9,0.81,0.729,12.46875
"1709144",1,1,0,0,0,0,1,0,19,3.61,6.859,12.9675
"1709159",1,0,1,0,0,0,1,0,6.5,0.4225,0.274625,14.25
"1709162",1,0,0,1,0,0,1,0,16,2.56,4.096,6.10714285714286
"1709168",1,1,0,0,0,0,1,0,15,2.25,3.375,21.73125
"1709181",1,0,1,0,0,0,1,0,9.5,0.9025,0.857375,10.6875
"1709194",0,0,1,0,0,0,1,0,24,5.76,13.824,12.9545454545455
"1709200",0,1,0,0,0,0,1,0,6,0.36,0.216,6.9825
"1709205",0,1,0,0,0,0,1,0,11,1.21,1.331,22.8
"1709224",1,1,0,0,0,0,1,0,6,0.36,0.216,17.1
"1709233",0,1,0,0,0,0,1,0,17,2.89,4.913,16.3875
"1709246",0,0,1,0,0,0,1,0,17,2.89,4.913,24.7
"1709273",0,1,0,0,0,0,1,0,4,0.16,0.064,27.8214285714286
"1709300",0,1,0,0,0,0,1,0,25,6.25,15.625,14.25
"1709309",1,1,0,0,0,0,1,0,2,0.04,0.008,8.55
"1709310",0,0,0,1,0,0,1,0,7,0.49,0.343,12.825
"1709312",0,1,0,0,0,0,1,0,2,0.04,0.008,8.19375
"1709328",1,0,0,1,0,0,1,0,16,2.56,4.096,8.55
"1709332",1,1,0,0,0,0,1,0,31,9.61,29.791,12.1125
"1709333",1,0,1,0,0,0,1,0,33,10.89,35.937,33.6458333333333
"1709334",0,1,0,0,0,0,1,0,30,9,27,29.64
"1709343",0,0,0,1,0,0,1,0,21,4.41,9.261,12.6666666666667
"1709389",1,0,1,0,0,0,1,0,4.5,0.2025,0.091125,3.91875
"1709390",0,0,0,1,0,0,1,0,17,2.89,4.913,16.03125
"1709419",0,0,0,1,0,0,1,0,15,2.25,3.375,16.3875
"1709426",1,0,1,0,0,0,1,0,4,0.16,0.064,7.1257125
"1709434",0,0,0,1,0,0,1,0,34,11.56,39.304,23.15625
"1709446",0,0,1,0,0,0,1,0,9.5,0.9025,0.857375,23.15625
"1709457",0,0,1,0,0,0,1,0,27,7.29,19.683,5.15425531914894
"1709468",1,1,0,0,0,0,1,0,3,0.09,0.027,11.4
"1709483",1,0,1,0,0,0,1,0,17.5,3.0625,5.359375,7.40653378378378
"1709495",0,1,0,0,0,0,1,0,2,0.04,0.008,8.71764705882353
"1709509",0,1,0,0,0,0,1,0,2,0.04,0.008,53.4375
"1709516",1,0,1,0,0,0,1,0,12.5,1.5625,1.953125,4.93269230769231
"1709520",0,0,1,0,0,0,1,0,8.5,0.7225,0.614125,17.4166666666667
"1709538",0,0,1,0,0,0,1,0,24.5,6.0025,14.706125,18.5257125
"1709541",1,1,0,0,0,0,1,0,13,1.69,2.197,19.38
"1709542",1,0,1,0,0,0,1,0,8,0.64,0.512,13.4583333333333
"1709559",0,0,1,0,0,0,1,0,21,4.41,9.261,14.25
"1709568",1,0,1,0,0,0,1,0,20,4,8,14.25
"1709590",0,1,0,0,0,0,1,0,2,0.04,0.008,8.3125
"1709594",0,0,0,1,0,0,1,0,27,7.29,19.683,12.2142857142857
"1709596",1,1,0,0,0,0,1,0,4,0.16,0.064,13.89375
"1709604",0,1,0,0,0,0,1,0,7,0.49,0.343,12.46875
"1709609",0,0,1,0,0,0,1,0,24,5.76,13.824,12.46875
"1709614",0,1,0,0,0,0,1,0,31,9.61,29.791,38.6333333333333
"1709617",1,1,0,0,0,0,1,0,13,1.69,2.197,8.90625
"1709660",1,1,0,0,0,0,1,0,17,2.89,4.913,17.8125
"1709661",0,0,1,0,0,0,1,0,13.5,1.8225,2.460375,6.175
"1709668",0,1,0,0,0,0,1,0,6,0.36,0.216,19.1357142857143
"1709675",0,1,0,0,0,0,1,0,5,0.25,0.125,1.58333333333333
"1709678",0,1,0,0,0,0,1,0,10,1,1,28.5
"1709687",1,0,0,1,0,0,1,0,15,2.25,3.375,12.46875
"1709690",1,1,0,0,0,0,1,0,7,0.49,0.343,10.6875
"1709691",1,0,1,0,0,0,1,0,33.5,11.2225,37.595375,17.349375
"1709692",1,0,0,1,0,0,1,0,24,5.76,13.824,16.3875
"1709708",0,1,0,0,0,0,1,0,12,1.44,1.728,18.525
"1709709",1,1,0,0,0,0,1,0,3,0.09,0.027,14.25
"1709710",1,0,0,1,0,0,1,0,35,12.25,42.875,23.15625
"1709720",1,1,0,0,0,0,1,0,5,0.25,0.125,14.25
"1709725",0,0,1,0,0,0,1,0,6.5,0.4225,0.274625,7.125
"1709730",1,1,0,0,0,0,1,0,7,0.49,0.343,11.75625
"1709733",0,1,0,0,0,0,1,0,22,4.84,10.648,11.685
"1709743",0,1,0,0,0,0,1,0,14,1.96,2.744,23.75
"1709744",0,1,0,0,0,0,1,0,12,1.44,1.728,29.6875
"1709751",1,0,0,1,0,0,1,0,13,1.69,2.197,3.66428571428571
"1709752",1,1,0,0,0,0,1,0,2,0.04,0.008,18.3666666666667
"1709763",0,1,0,0,0,0,1,0,13,1.69,2.197,13.0625
"1709765",0,0,1,0,0,0,1,0,10.5,1.1025,1.157625,16.03125
"1709770",1,1,0,0,0,0,1,0,21,4.41,9.261,34.9125
"1709774",1,0,1,0,0,0,1,0,15.5,2.4025,3.723875,12.825
"1709777",0,0,0,1,0,0,1,0,17,2.89,4.913,23.15625
"1709779",1,1,0,0,0,0,1,0,29,8.41,24.389,17.8125
"1709792",0,1,0,0,0,0,1,0,29,8.41,24.389,52.725
"1709793",1,0,1,0,0,0,1,0,8.5,0.7225,0.614125,31.5
"1709794",0,0,1,0,0,0,1,0,13.5,1.8225,2.460375,8.55
"1709795",1,1,0,0,0,0,1,0,3,0.09,0.027,8.76375
"1709802",1,1,0,0,0,0,1,0,5,0.25,0.125,13.68
"1709809",0,1,0,0,0,0,1,0,6,0.36,0.216,21.375
"1709810",1,0,1,0,0,0,1,0,33,10.89,35.937,13.4797297297297
"1709812",1,0,0,1,0,0,1,0,8,0.64,0.512,8.19375
"1709825",0,1,0,0,0,0,1,0,3,0.09,0.027,4.9875
"1709827",0,1,0,0,0,0,1,0,9,0.81,0.729,28.5
"1709835",0,0,1,0,0,0,1,0,10,1,1,17.8125
"1709836",0,1,0,0,0,0,1,0,7,0.49,0.343,16.03125
"1709845",0,1,0,0,0,0,1,0,2,0.04,0.008,11.4
"1709853",1,0,1,0,0,0,1,0,8,0.64,0.512,12.2142857142857
"1709854",0,1,0,0,0,0,1,0,5,0.25,0.125,20.5833333333333
"1709855",0,1,0,0,0,0,1,0,2,0.04,0.008,26.3625
"1709878",0,0,1,0,0,0,1,0,19.5,3.8025,7.414875,19.7125
"1709895",0,0,1,0,0,0,1,0,19.5,3.8025,7.414875,16.2857142857143
"1709898",1,0,1,0,0,0,1,0,17,2.89,4.913,7.125
"1709908",1,1,0,0,0,0,1,0,2,0.04,0.008,11.4
"1709918",1,0,0,1,0,0,1,0,15,2.25,3.375,14.60625
"1709923",0,1,0,0,0,0,1,0,31,9.61,29.791,28.5
"1709924",0,1,0,0,0,0,1,0,31,9.61,29.791,28.5
"1709941",0,0,1,0,0,0,1,0,19.5,3.8025,7.414875,13.18125
"1709971",0,0,0,1,0,0,1,0,17,2.89,4.913,16.03125
"1710020",0,1,0,0,0,0,1,0,5,0.25,0.125,19.59375
"1710064",0,0,1,0,0,0,1,0,7,0.49,0.343,9.975
"1710065",0,0,1,0,0,0,1,0,5.5,0.3025,0.166375,16.74375
"1710086",0,1,0,0,0,0,1,0,6,0.36,0.216,16.302
"1710096",0,1,0,0,0,0,1,0,12,1.44,1.728,178.125
"1710098",1,1,0,0,0,0,1,0,5,0.25,0.125,8.18617021276595
"1710103",1,1,0,0,0,0,1,0,3,0.09,0.027,21.375
"1710104",0,1,0,0,0,0,1,0,12,1.44,1.728,24.795
"1710141",0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,16.15
"1710159",0,1,0,0,0,0,1,0,2,0.04,0.008,26.71875
"1710164",1,1,0,0,0,0,1,0,7,0.49,0.343,20.5833333333333
"1710168",0,0,1,0,0,0,1,0,12.5,1.5625,1.953125,23.15625
"1710181",1,0,1,0,0,0,1,0,8,0.64,0.512,39.1875
"1710208",0,0,1,0,0,0,1,0,4.5,0.2025,0.091125,10.6875
"1710218",0,1,0,0,0,0,1,0,17,2.89,4.913,14.25
"1710225",1,1,0,0,0,0,1,0,25,6.25,15.625,21.375
"1710255",0,1,0,0,0,0,1,0,10,1,1,17.8125
"1710256",0,0,0,1,0,0,1,0,6,0.36,0.216,10.0035
"1710272",0,0,1,0,0,0,1,0,19.5,3.8025,7.414875,23.15625
"1710274",0,0,0,1,0,0,1,0,8,0.64,0.512,14.9625
"1710282",0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,9.5
"1710319",0,1,0,0,0,0,1,0,12,1.44,1.728,19.59375
"1710343",0,1,0,0,0,0,1,0,9,0.81,0.729,31.35
"1710366",1,0,0,1,0,0,1,0,10,1,1,8.33625
"1710406",0,0,1,0,0,0,1,0,4.5,0.2025,0.091125,7.125
"1710426",0,0,1,0,0,0,1,0,4,0.16,0.064,19.2375
